scenario_id,drop_id,target_id,position_error_x_m,position_error_y_m,position_error_z_m,position_error_3d_m,position_error_h_m,position_error_v_m,range_error_m,velocity_error,doppler_error_hz,rx_azimuth_error_deg,rx_elevation_error_deg
uma_trp1_h38901_isac_Datasetv0,5167,5167,0.634612775867822,-4.8629821212704,1.44795120819832,5.11350087400141,4.90421537935379,1.44795120819832,0.233376745780959,-0.701208755767585,-18.7174587012792,-0.998397664503056,0.281703257621583
uma_trp1_h38901_isac_Datasetv0,5168,5168,-0.252993904736726,1.53101088838049,-1.30449155839642,2.0272391280017,1.55177326184387,-1.30449155839642,-0.193623778982868,-54.3679847582595,-1451.25185761627,0.439860521753722,-0.406188276029333
uma_trp1_h38901_isac_Datasetv0,5169,5169,-0.682888933558672,0.845661768977195,0.960174951241115,1.4503161931377,1.08695957748508,0.960174951241115,-0.0290513096659311,51.8136847557119,1383.069587479,0.199695746753282,0.187753146422853
uma_trp1_h38901_isac_Datasetv0,5170,5170,-0.539347508808248,3.13914055897535,1.54312070963162,3.53925425884546,3.18513723162154,1.54312070963162,0.361373685192234,-9.03309428716841,-241.121588790993,0.623306331451248,0.288974987961673
uma_trp1_h38901_isac_Datasetv0,5171,5171,0.203106360030347,1.34611278132639,-1.09056743097112,1.74430763772621,1.36134926214218,-1.09056743097112,-0.0465109481740171,-13.6812576324517,-365.195631986451,0.486511868027284,-0.38917076410162
uma_trp1_h38901_isac_Datasetv0,5172,5172,0.703931056572912,-2.24872131766517,3.33366275568061,4.08234906218732,2.35632478596004,3.33366275568061,0.563957482279534,16.7045056686343,445.895594437755,-0.459255657013099,0.633407208468729
uma_trp1_h38901_isac_Datasetv0,5173,5173,-1.5834364005789,1.4365480271078,0.84278354419223,2.29809163682104,2.13797592803698,0.84278354419223,0.538149470649131,-2.84682430450539,-75.9906602863908,0.853784759513005,0.182514841876909
uma_trp1_h38901_isac_Datasetv0,5174,5174,-0.429376877884891,0.733652784667072,-0.878357084526201,1.22234286501345,0.850065239679829,-0.878357084526201,0.25728200850557,0.821887484491901,21.9387520785241,0.233097625218434,-0.253064087536112
uma_trp1_h38901_isac_Datasetv0,5175,5175,2.22850161519432,-3.75664929687792,-4.32969680849562,6.15019575640924,4.36790949867978,-4.32969680849562,-0.145025177191826,-14.2117076936501,-379.35500611278,-0.853925203515342,-0.846825824481393
uma_trp1_h38901_isac_Datasetv0,5176,5176,3.26403538866227,1.70535596005084,-2.49891263008655,4.45047528941872,3.68268461437041,-2.49891263008655,0.288375227102733,-52.3971518173055,-1398.64415145742,-1.12969886314806,-1.08844444844945
uma_trp1_h38901_isac_Datasetv0,5177,5177,2.2392520050976,4.80784862914011,-3.08252842409368,6.13446325837913,5.30373999957182,-3.08252842409368,0.0346962254173206,-6.16650958734512,-164.603461640788,1.59118765563118,-0.958638095479309
uma_trp1_h38901_isac_Datasetv0,5178,5178,1.01046394902346,2.48432067314882,-2.93688230694434,3.97720558736324,2.68195574148991,-2.93688230694434,0.245155926857592,8.83191103537462,235.751377458254,0.380569367920863,-0.600287120561195
uma_trp1_h38901_isac_Datasetv0,5179,5179,0.879874665064449,-0.98866952145282,-0.282165764997856,1.35324216894422,1.32349795952696,-0.282165764997856,0.443144742770102,-6.56569855308683,-175.259065865378,-0.487237540621269,-0.121916214635589
uma_trp1_h38901_isac_Datasetv0,5180,5180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
